map,algorithm,weight,steps,normalized_steps,optimality_ratio,success
AR0016SR,W-SIPP Dupl,2.0,1597,0.824896694214876,1.0,true
AR0016SR,W-SIPP Re-exp,2.0,1125,0.581095041322314,1.0,true
AR0016SR,Focal SIPP,2.0,650,0.3357438016528926,1.0,true
AR0016SR,W-SIPP Dupl,4.0,668,0.3450413223140496,1.0,true
AR0016SR,W-SIPP Re-exp,4.0,621,0.32076446280991733,1.0,true
AR0016SR,Focal SIPP,4.0,639,0.3300619834710744,1.0,true
AR0016SR,W-SIPP Dupl,1.1,43,1.0,1.0,true
AR0016SR,W-SIPP Re-exp,1.1,43,1.0,1.0,true
AR0016SR,Focal SIPP,1.1,36,0.8372093023255814,1.0,true
AR0016SR,W-SIPP Dupl,1.25,43,1.0,1.0,true
AR0016SR,W-SIPP Re-exp,1.25,43,1.0,1.0,true
AR0016SR,Focal SIPP,1.25,36,0.8372093023255814,1.0,true
AR0016SR,W-SIPP Dupl,1.5,43,1.0,1.0,true
AR0016SR,W-SIPP Re-exp,1.5,43,1.0,1.0,true
AR0016SR,Focal SIPP,1.5,36,0.8372093023255814,1.0,true
AR0016SR,W-SIPP Dupl,2.0,43,1.0,1.0,true
AR0016SR,W-SIPP Re-exp,2.0,43,1.0,1.0,true
AR0016SR,Focal SIPP,2.0,36,0.8372093023255814,1.0,true
AR0016SR,W-SIPP Dupl,4.0,43,1.0,1.0571428571428572,true
AR0016SR,W-SIPP Re-exp,4.0,43,1.0,1.0571428571428572,true
AR0016SR,Focal SIPP,4.0,36,0.8372093023255814,1.0,true
AR0016SR,W-SIPP Dupl,1.1,391,0.5290933694181326,1.035294117647059,true
AR0016SR,W-SIPP Re-exp,1.1,391,0.5290933694181326,1.035294117647059,true
AR0016SR,Focal SIPP,1.1,85,0.11502029769959404,1.035294117647059,true
AR0016SR,W-SIPP Dupl,1.25,296,0.40054127198917455,1.0588235294117647,true
AR0016SR,W-SIPP Re-exp,1.25,285,0.38565629228687415,1.035294117647059,true
AR0016SR,Focal SIPP,1.25,85,0.11502029769959404,1.035294117647059,true
AR0016SR,W-SIPP Dupl,1.5,210,0.28416779431664413,1.0588235294117647,true
AR0016SR,W-SIPP Re-exp,1.5,263,0.35588633288227334,1.0588235294117647,true
AR0016SR,Focal SIPP,1.5,85,0.11502029769959404,1.035294117647059,true
AR0016SR,W-SIPP Dupl,2.0,197,0.2665764546684709,1.1058823529411765,true
AR0016SR,W-SIPP Re-exp,2.0,288,0.38971583220568334,1.0823529411764705,true
AR0016SR,Focal SIPP,2.0,85,0.11502029769959404,1.035294117647059,true
AR0016SR,W-SIPP Dupl,4.0,157,0.2124492557510149,1.2,true
AR0016SR,W-SIPP Re-exp,4.0,160,0.2165087956698241,1.2,true
AR0016SR,Focal SIPP,4.0,85,0.11502029769959404,1.035294117647059,true
AR0016SR,W-SIPP Dupl,1.1,1054,1.619047619047619,1.0,true
AR0016SR,W-SIPP Re-exp,1.1,605,0.9293394777265745,1.0,true
AR0016SR,Focal SIPP,1.1,715,1.098310291858679,1.0,true
AR0016SR,W-SIPP Dupl,1.25,626,0.9615975422427036,1.0,true
AR0016SR,W-SIPP Re-exp,1.25,454,0.6973886328725039,1.0,true
AR0016SR,Focal SIPP,1.25,964,1.4807987711213517,1.2833333333333334,true
AR0016SR,W-SIPP Dupl,1.5,199,0.30568356374807987,1.0,true
AR0016SR,W-SIPP Re-exp,1.5,235,0.36098310291858676,1.0,true
AR0016SR,Focal SIPP,1.5,1316,2.021505376344086,1.2833333333333334,true
AR0016SR,W-SIPP Dupl,2.0,171,0.2626728110599078,1.0,true
AR0016SR,W-SIPP Re-exp,2.0,204,0.31336405529953915,1.0,true
AR0016SR,Focal SIPP,2.0,283,0.434715821812596,1.2833333333333334,true
AR0016SR,W-SIPP Dupl,4.0,279,0.42857142857142855,1.3166666666666667,true
AR0016SR,W-SIPP Re-exp,4.0,301,0.46236559139784944,1.2833333333333334,true
AR0016SR,Focal SIPP,4.0,78,0.11981566820276497,1.6333333333333333,true
AR0016SR,W-SIPP Dupl,1.1,97,1.515625,1.0,true
AR0016SR,W-SIPP Re-exp,1.1,64,1.0,1.0,true
AR0016SR,Focal SIPP,1.1,49,0.765625,1.0,true
AR0016SR,W-SIPP Dupl,1.25,89,1.390625,1.0,true
AR0016SR,W-SIPP Re-exp,1.25,61,0.953125,1.0,true
AR0016SR,Focal SIPP,1.25,60,0.9375,1.0,true
AR0016SR,W-SIPP Dupl,1.5,74,1.15625,1.0,true
AR0016SR,W-SIPP Re-exp,1.5,59,0.921875,1.0,true
AR0016SR,Focal SIPP,1.5,37,0.578125,1.0,true
AR0016SR,W-SIPP Dupl,2.0,63,0.984375,1.0,true
AR0016SR,W-SIPP Re-exp,2.0,55,0.859375,1.0,true
AR0016SR,Focal SIPP,2.0,37,0.578125,1.0,true
AR0016SR,W-SIPP Dupl,4.0,50,0.78125,1.0,true
AR0016SR,W-SIPP Re-exp,4.0,46,0.71875,1.0,true
AR0016SR,Focal SIPP,4.0,37,0.578125,1.0,true
AR0016SR,W-SIPP Dupl,1.1,350,1.5217391304347827,1.0,true
AR0016SR,W-SIPP Re-exp,1.1,188,0.8173913043478261,1.0,true
AR0016SR,Focal SIPP,1.1,183,0.7956521739130434,1.0,true
AR0016SR,W-SIPP Dupl,1.25,133,0.5782608695652174,1.0,true
AR0016SR,W-SIPP Re-exp,1.25,141,0.6130434782608696,1.0,true
AR0016SR,Focal SIPP,1.25,37,0.1608695652173913,1.0,true
AR0016SR,W-SIPP Dupl,1.5,78,0.3391304347826087,1.0526315789473684,true
AR0016SR,W-SIPP Re-exp,1.5,78,0.3391304347826087,1.0526315789473684,true
AR0016SR,Focal SIPP,1.5,37,0.1608695652173913,1.0,true
AR0016SR,W-SIPP Dupl,2.0,85,0.3695652173913043,1.0526315789473684,true
AR0016SR,W-SIPP Re-exp,2.0,82,0.3565217391304348,1.0526315789473684,true
AR0016SR,Focal SIPP,2.0,37,0.1608695652173913,1.0,true
AR0016SR,W-SIPP Dupl,4.0,134,0.5826086956521739,1.131578947368421,true
AR0016SR,W-SIPP Re-exp,4.0,147,0.6391304347826087,1.0526315789473684,true
AR0016SR,Focal SIPP,4.0,37,0.1608695652173913,1.0,true
AR0016SR,W-SIPP Dupl,1.1,719,1.8110831234256928,1.0,true
AR0016SR,W-SIPP Re-exp,1.1,386,0.9722921914357683,1.0,true
AR0016SR,Focal SIPP,1.1,421,1.0604534005037782,1.0,true
AR0016SR,W-SIPP Dupl,1.25,606,1.526448362720403,1.0,true
AR0016SR,W-SIPP Re-exp,1.25,368,0.9269521410579346,1.0,true
AR0016SR,Focal SIPP,1.25,397,1.0,1.0,true
AR0016SR,W-SIPP Dupl,1.5,445,1.1209068010075567,1.0,true
AR0016SR,W-SIPP Re-exp,1.5,341,0.8589420654911839,1.0,true
AR0016SR,Focal SIPP,1.5,274,0.690176322418136,1.0,true
AR0016SR,W-SIPP Dupl,2.0,223,0.5617128463476071,1.0,true
AR0016SR,W-SIPP Re-exp,2.0,265,0.6675062972292192,1.0,true
AR0016SR,Focal SIPP,2.0,494,1.2443324937027709,1.0,true
AR0016SR,W-SIPP Dupl,4.0,70,0.17632241813602015,1.0,true
AR0016SR,W-SIPP Re-exp,4.0,70,0.17632241813602015,1.0,true
AR0016SR,Focal SIPP,4.0,24,0.060453400503778336,1.0,true
AR0016SR,W-SIPP Dupl,1.1,1025,1.7026578073089702,1.0,true
AR0016SR,W-SIPP Re-exp,1.1,564,0.9368770764119602,1.0,true
AR0016SR,Focal SIPP,1.1,608,1.0099667774086378,1.0,true
AR0016SR,W-SIPP Dupl,1.25,842,1.398671096345515,1.0,true
AR0016SR,W-SIPP Re-exp,1.25,497,0.8255813953488372,1.0,true
AR0016SR,Focal SIPP,1.25,427,0.7093023255813954,1.0,true
AR0016SR,W-SIPP Dupl,1.5,634,1.053156146179402,1.0,true
AR0016SR,W-SIPP Re-exp,1.5,408,0.6777408637873754,1.0,true
AR0016SR,Focal SIPP,1.5,370,0.6146179401993356,1.1851851851851851,true
AR0016SR,W-SIPP Dupl,2.0,454,0.7541528239202658,1.0,true
AR0016SR,W-SIPP Re-exp,2.0,354,0.5880398671096345,1.0,true
AR0016SR,Focal SIPP,2.0,253,0.420265780730897,1.0,true
AR0016SR,W-SIPP Dupl,4.0,251,0.4169435215946844,1.0,true
AR0016SR,W-SIPP Re-exp,4.0,271,0.45016611295681064,1.0,true
AR0016SR,Focal SIPP,4.0,55,0.09136212624584718,1.1666666666666667,true
AR0016SR,W-SIPP Dupl,1.1,279,1.3098591549295775,1.0,true
AR0016SR,W-SIPP Re-exp,1.1,163,0.7652582159624414,1.0,true
AR0016SR,Focal SIPP,1.1,227,1.0657276995305165,1.0,true
AR0016SR,W-SIPP Dupl,1.25,180,0.8450704225352113,1.0,true
AR0016SR,W-SIPP Re-exp,1.25,130,0.6103286384976526,1.0,true
AR0016SR,Focal SIPP,1.25,46,0.215962441314554,1.0,true
AR0016SR,W-SIPP Dupl,1.5,78,0.36619718309859156,1.0,true
AR0016SR,W-SIPP Re-exp,1.5,80,0.3755868544600939,1.0,true
AR0016SR,Focal SIPP,1.5,46,0.215962441314554,1.0,true
AR0016SR,W-SIPP Dupl,2.0,49,0.2300469483568075,1.0,true
AR0016SR,W-SIPP Re-exp,2.0,49,0.2300469483568075,1.0,true
AR0016SR,Focal SIPP,2.0,46,0.215962441314554,1.0,true
AR0016SR,W-SIPP Dupl,4.0,49,0.2300469483568075,1.0,true
AR0016SR,W-SIPP Re-exp,4.0,49,0.2300469483568075,1.0,true
AR0016SR,Focal SIPP,4.0,46,0.215962441314554,1.0,true
AR0016SR,W-SIPP Dupl,1.1,405,1.6735537190082646,1.0,true
AR0016SR,W-SIPP Re-exp,1.1,235,0.9710743801652892,1.0,true
AR0016SR,Focal SIPP,1.1,238,0.9834710743801653,1.0392156862745099,true
AR0016SR,W-SIPP Dupl,1.25,310,1.28099173553719,1.0,true
AR0016SR,W-SIPP Re-exp,1.25,219,0.9049586776859504,1.0,true
AR0016SR,Focal SIPP,1.25,178,0.7355371900826446,1.0,true
AR0016SR,W-SIPP Dupl,1.5,231,0.9545454545454546,1.0392156862745099,true
AR0016SR,W-SIPP Re-exp,1.5,168,0.6942148760330579,1.0392156862745099,true
AR0016SR,Focal SIPP,1.5,139,0.5743801652892562,1.0,true
AR0016SR,W-SIPP Dupl,2.0,462,1.9090909090909092,1.0392156862745099,true
AR0016SR,W-SIPP Re-exp,2.0,125,0.5165289256198347,1.0392156862745099,true
AR0016SR,Focal SIPP,2.0,51,0.21074380165289255,1.0,true
AR0016SR,W-SIPP Dupl,4.0,470,1.9421487603305785,1.9019607843137254,true
AR0016SR,W-SIPP Re-exp,4.0,90,0.371900826446281,1.0392156862745099,true
AR0016SR,Focal SIPP,4.0,51,0.21074380165289255,1.0,true
AR0016SR,W-SIPP Dupl,1.1,1168,1.5429326287978864,1.0,true
AR0016SR,W-SIPP Re-exp,1.1,660,0.8718626155878467,1.0,true
AR0016SR,Focal SIPP,1.1,930,1.228533685601057,1.0,true
AR0016SR,W-SIPP Dupl,1.25,604,0.797886393659181,1.0,true
AR0016SR,W-SIPP Re-exp,1.25,554,0.7318361955085865,1.0,true
AR0016SR,Focal SIPP,1.25,309,0.4081902245706737,1.0,true
AR0016SR,W-SIPP Dupl,1.5,160,0.21136063408190225,1.0,true
AR0016SR,W-SIPP Re-exp,1.5,142,0.18758256274768825,1.0,true
AR0016SR,Focal SIPP,1.5,1144,1.511228533685601,1.0,true
AR0016SR,W-SIPP Dupl,2.0,102,0.13474240422721268,1.0,true
AR0016SR,W-SIPP Re-exp,2.0,110,0.1453104359313078,1.0,true
AR0016SR,Focal SIPP,2.0,45,0.059445178335535004,1.0,true
AR0016SR,W-SIPP Dupl,4.0,69,0.09114927344782034,1.08,true
AR0016SR,W-SIPP Re-exp,4.0,92,0.1215323645970938,1.08,true
AR0016SR,Focal SIPP,4.0,45,0.059445178335535004,1.0,true
AR0016SR,W-SIPP Dupl,1.1,2185,1.7550200803212852,1.0,true
AR0016SR,W-SIPP Re-exp,1.1,1205,0.9678714859437751,1.0,true
AR0016SR,Focal SIPP,1.1,1444,1.1598393574297188,1.0,true
AR0016SR,W-SIPP Dupl,1.25,1968,1.580722891566265,1.0,true
AR0016SR,W-SIPP Re-exp,1.25,1154,0.9269076305220884,1.0,true
AR0016SR,Focal SIPP,1.25,1948,1.5646586345381526,1.0,true
AR0016SR,W-SIPP Dupl,1.5,1484,1.1919678714859439,1.0,true
AR0016SR,W-SIPP Re-exp,1.5,1149,0.9228915662650602,1.0,true
AR0016SR,Focal SIPP,1.5,2727,2.1903614457831324,1.0,true
AR0016SR,W-SIPP Dupl,2.0,681,0.5469879518072289,1.0,true
AR0016SR,W-SIPP Re-exp,2.0,1054,0.8465863453815261,1.0,true
AR0016SR,Focal SIPP,2.0,449,0.3606425702811245,1.0,true
AR0016SR,W-SIPP Dupl,4.0,375,0.30120481927710846,1.0,true
AR0016SR,W-SIPP Re-exp,4.0,703,0.5646586345381526,1.0,true
AR0016SR,Focal SIPP,4.0,559,0.44899598393574297,1.0,true
AR0016SR,W-SIPP Dupl,1.1,2641,1.76184122748499,1.0,true
AR0016SR,W-SIPP Re-exp,1.1,1395,0.9306204136090727,1.0,true
AR0016SR,Focal SIPP,1.1,1613,1.076050700466978,1.0,true
AR0016SR,W-SIPP Dupl,1.25,2186,1.4583055370246831,1.0,true
AR0016SR,W-SIPP Re-exp,1.25,1274,0.8498999332888593,1.0,true
AR0016SR,Focal SIPP,1.25,1292,0.8619079386257505,1.0,true
AR0016SR,W-SIPP Dupl,1.5,1631,1.0880587058038693,1.0,true
AR0016SR,W-SIPP Re-exp,1.5,1139,0.7598398932621748,1.0,true
AR0016SR,Focal SIPP,1.5,1966,1.3115410273515677,1.0,true
AR0016SR,W-SIPP Dupl,2.0,789,0.5263509006004002,1.0,true
AR0016SR,W-SIPP Re-exp,2.0,814,0.543028685790527,1.0,true
AR0016SR,Focal SIPP,2.0,1699,1.133422281521014,1.0,true
AR0016SR,W-SIPP Dupl,4.0,165,0.11007338225483655,1.0,true
AR0016SR,W-SIPP Re-exp,4.0,172,0.11474316210807205,1.0,true
AR0016SR,Focal SIPP,4.0,37,0.024683122081387593,1.0,true
AR0016SR,W-SIPP Dupl,1.1,723,1.8350253807106598,1.0,true
AR0016SR,W-SIPP Re-exp,1.1,381,0.9670050761421319,1.0,true
AR0016SR,Focal SIPP,1.1,363,0.9213197969543148,1.0,true
AR0016SR,W-SIPP Dupl,1.25,597,1.515228426395939,1.0,true
AR0016SR,W-SIPP Re-exp,1.25,344,0.8730964467005076,1.0,true
AR0016SR,Focal SIPP,1.25,365,0.9263959390862944,1.0,true
AR0016SR,W-SIPP Dupl,1.5,472,1.1979695431472082,1.0,true
AR0016SR,W-SIPP Re-exp,1.5,295,0.748730964467005,1.0,true
AR0016SR,Focal SIPP,1.5,445,1.1294416243654823,1.0,true
AR0016SR,W-SIPP Dupl,2.0,332,0.8426395939086294,1.0,true
AR0016SR,W-SIPP Re-exp,2.0,228,0.5786802030456852,1.0,true
AR0016SR,Focal SIPP,2.0,157,0.39847715736040606,1.0,true
AR0016SR,W-SIPP Dupl,4.0,96,0.2436548223350254,1.0,true
AR0016SR,W-SIPP Re-exp,4.0,119,0.3020304568527919,1.0,true
AR0016SR,Focal SIPP,4.0,11,0.027918781725888325,1.0,true
AR0016SR,W-SIPP Dupl,1.1,3673,1.7507149666348905,1.0,true
AR0016SR,W-SIPP Re-exp,1.1,1974,0.9408960915157293,1.0,true
AR0016SR,Focal SIPP,1.1,2236,1.0657769304099143,1.0,true
AR0016SR,W-SIPP Dupl,1.25,2987,1.4237368922783604,1.0,true
AR0016SR,W-SIPP Re-exp,1.25,1767,0.842230695900858,1.0,true
AR0016SR,Focal SIPP,1.25,2154,1.0266920877025738,1.0,true
AR0016SR,W-SIPP Dupl,1.5,2142,1.0209723546234508,1.0,true
AR0016SR,W-SIPP Re-exp,1.5,1603,0.7640610104861774,1.0,true
AR0016SR,Focal SIPP,1.5,2231,1.063393708293613,1.0,true
AR0016SR,W-SIPP Dupl,2.0,600,0.2859866539561487,1.0,true
AR0016SR,W-SIPP Re-exp,2.0,865,0.4122974261201144,1.0,true
AR0016SR,Focal SIPP,2.0,47,0.022402287893231648,1.0,true
AR0016SR,W-SIPP Dupl,4.0,155,0.07387988560533841,1.0,true
AR0016SR,W-SIPP Re-exp,4.0,204,0.09723546234509056,1.0,true
AR0016SR,Focal SIPP,4.0,47,0.022402287893231648,1.0,true
AR0016SR,W-SIPP Dupl,1.1,2005,1.6208569118835894,1.0,true
AR0016SR,W-SIPP Re-exp,1.1,1095,0.8852061438965239,1.0,true
AR0016SR,Focal SIPP,1.1,1077,0.8706548100242523,1.0,true
AR0016SR,W-SIPP Dupl,1.25,1504,1.2158447857720291,1.0,true
AR0016SR,W-SIPP Re-exp,1.25,999,0.8075990299110751,1.0,true
AR0016SR,Focal SIPP,1.25,709,0.5731608730800324,1.0,true
AR0016SR,W-SIPP Dupl,1.5,935,0.7558609539207761,1.0,true
AR0016SR,W-SIPP Re-exp,1.5,762,0.6160064672594988,1.0,true
AR0016SR,Focal SIPP,1.5,671,0.5424413904607922,1.0,true
AR0016SR,W-SIPP Dupl,2.0,442,0.35731608730800324,1.0,true
AR0016SR,W-SIPP Re-exp,2.0,658,0.5319320937752627,1.0,true
AR0016SR,Focal SIPP,2.0,68,0.0549717057396928,1.0,true
AR0016SR,W-SIPP Dupl,4.0,201,0.16248989490703314,1.0,true
AR0016SR,W-SIPP Re-exp,4.0,265,0.21422797089733225,1.0,true
AR0016SR,Focal SIPP,4.0,68,0.0549717057396928,1.0,true
AR0016SR,W-SIPP Dupl,1.1,1989,1.510250569476082,1.0,true
AR0016SR,W-SIPP Re-exp,1.1,1335,1.0136674259681093,1.0,true
AR0016SR,Focal SIPP,1.1,1734,1.316628701594533,1.0,true
AR0016SR,W-SIPP Dupl,1.25,1205,0.914958238420653,1.0,true
AR0016SR,W-SIPP Re-exp,1.25,1219,0.9255884586180714,1.0,true
AR0016SR,Focal SIPP,1.25,2638,2.003037205770691,1.0,true
AR0016SR,W-SIPP Dupl,1.5,465,0.3530751708428246,1.0,true
AR0016SR,W-SIPP Re-exp,1.5,499,0.3788914198936978,1.0,true
AR0016SR,Focal SIPP,1.5,84,0.06378132118451026,1.0,true
AR0016SR,W-SIPP Dupl,2.0,172,0.13059984813971146,1.0,true
AR0016SR,W-SIPP Re-exp,2.0,173,0.1313591495823842,1.0,true
AR0016SR,Focal SIPP,2.0,84,0.06378132118451026,1.0,true
AR0016SR,W-SIPP Dupl,4.0,107,0.0812452543659833,1.0,true
AR0016SR,W-SIPP Re-exp,4.0,110,0.08352315869400152,1.0,true
AR0016SR,Focal SIPP,4.0,84,0.06378132118451026,1.0,true
AR0016SR,W-SIPP Dupl,1.1,1833,1.771014492753623,1.0,true
AR0016SR,W-SIPP Re-exp,1.1,987,0.9536231884057971,1.0,true
AR0016SR,Focal SIPP,1.1,1012,0.9777777777777777,1.0,true
AR0016SR,W-SIPP Dupl,1.25,1656,1.6,1.0,true
AR0016SR,W-SIPP Re-exp,1.25,956,0.923671497584541,1.0,true
AR0016SR,Focal SIPP,1.25,1037,1.0019323671497584,1.0,true
AR0016SR,W-SIPP Dupl,1.5,1403,1.3555555555555556,1.0,true
AR0016SR,W-SIPP Re-exp,1.5,904,0.8734299516908213,1.0,true
AR0016SR,Focal SIPP,1.5,959,0.9265700483091788,1.0,true
AR0016SR,W-SIPP Dupl,2.0,1000,0.966183574879227,1.0,true
AR0016SR,W-SIPP Re-exp,2.0,812,0.7845410628019324,1.0,true
AR0016SR,Focal SIPP,2.0,78,0.07536231884057971,1.0,true
AR0016SR,W-SIPP Dupl,4.0,211,0.2038647342995169,1.0,true
AR0016SR,W-SIPP Re-exp,4.0,265,0.2560386473429952,1.0,true
AR0016SR,Focal SIPP,4.0,78,0.07536231884057971,1.0,true
AR0016SR,W-SIPP Dupl,1.1,821,1.7139874739039667,1.0,true
AR0016SR,W-SIPP Re-exp,1.1,457,0.954070981210856,1.0,true
AR0016SR,Focal SIPP,1.1,417,0.8705636743215032,1.0,true
AR0016SR,W-SIPP Dupl,1.25,643,1.3423799582463465,1.0,true
AR0016SR,W-SIPP Re-exp,1.25,406,0.8475991649269311,1.0,true
AR0016SR,Focal SIPP,1.25,313,0.6534446764091858,1.0,true
AR0016SR,W-SIPP Dupl,1.5,425,0.8872651356993737,1.0,true
AR0016SR,W-SIPP Re-exp,1.5,322,0.6722338204592901,1.0,true
AR0016SR,Focal SIPP,1.5,66,0.13778705636743216,1.0,true
AR0016SR,W-SIPP Dupl,2.0,132,0.2755741127348643,1.0,true
AR0016SR,W-SIPP Re-exp,2.0,152,0.3173277661795407,1.0,true
AR0016SR,Focal SIPP,2.0,75,0.15657620041753653,1.0,true
AR0016SR,W-SIPP Dupl,4.0,75,0.15657620041753653,1.0,true
AR0016SR,W-SIPP Re-exp,4.0,76,0.15866388308977036,1.0,true
AR0016SR,Focal SIPP,4.0,75,0.15657620041753653,1.0,true
AR0016SR,W-SIPP Dupl,1.1,72,1.0,1.0,true
AR0016SR,W-SIPP Re-exp,1.1,72,1.0,1.0,true
AR0016SR,Focal SIPP,1.1,56,0.7777777777777778,1.037037037037037,true
AR0016SR,W-SIPP Dupl,1.25,72,1.0,1.0,true
AR0016SR,W-SIPP Re-exp,1.25,72,1.0,1.0,true
AR0016SR,Focal SIPP,1.25,56,0.7777777777777778,1.037037037037037,true
AR0016SR,W-SIPP Dupl,1.5,65,0.9027777777777778,1.037037037037037,true
AR0016SR,W-SIPP Re-exp,1.5,65,0.9027777777777778,1.037037037037037,true
AR0016SR,Focal SIPP,1.5,56,0.7777777777777778,1.037037037037037,true
AR0016SR,W-SIPP Dupl,2.0,65,0.9027777777777778,1.037037037037037,true
AR0016SR,W-SIPP Re-exp,2.0,68,0.9444444444444444,1.037037037037037,true
AR0016SR,Focal SIPP,2.0,56,0.7777777777777778,1.037037037037037,true
AR0016SR,W-SIPP Dupl,4.0,70,0.9722222222222222,1.1851851851851851,true
AR0016SR,W-SIPP Re-exp,4.0,70,0.9722222222222222,1.1851851851851851,true
AR0016SR,Focal SIPP,4.0,56,0.7777777777777778,1.037037037037037,true
AR0016SR,W-SIPP Dupl,1.1,1084,1.8006644518272426,1.0,true
AR0016SR,W-SIPP Re-exp,1.1,622,1.0332225913621262,1.0,true
AR0016SR,Focal SIPP,1.1,813,1.350498338870432,1.0,true
AR0016SR,W-SIPP Dupl,1.25,948,1.5747508305647842,1.0,true
AR0016SR,W-SIPP Re-exp,1.25,693,1.1511627906976745,1.0,true
AR0016SR,Focal SIPP,1.25,69,0.11461794019933555,1.0,true
AR0016SR,W-SIPP Dupl,1.5,707,1.1744186046511629,1.0,true
AR0016SR,W-SIPP Re-exp,1.5,816,1.3554817275747508,1.0,true
AR0016SR,Focal SIPP,1.5,69,0.11461794019933555,1.0,true
AR0016SR,W-SIPP Dupl,2.0,565,0.9385382059800664,1.3714285714285714,true
AR0016SR,W-SIPP Re-exp,2.0,685,1.1378737541528239,1.3714285714285714,true
AR0016SR,Focal SIPP,2.0,69,0.11461794019933555,1.0,true
AR0016SR,W-SIPP Dupl,4.0,318,0.5282392026578073,1.4285714285714286,true
AR0016SR,W-SIPP Re-exp,4.0,446,0.7408637873754153,1.4285714285714286,true
AR0016SR,Focal SIPP,4.0,69,0.11461794019933555,1.0,true
AR0016SR,W-SIPP Dupl,1.1,426,1.5323741007194245,1.0,true
AR0016SR,W-SIPP Re-exp,1.1,250,0.8992805755395683,1.0,true
AR0016SR,Focal SIPP,1.1,275,0.9892086330935251,1.0285714285714285,true
AR0016SR,W-SIPP Dupl,1.25,284,1.0215827338129497,1.0,true
AR0016SR,W-SIPP Re-exp,1.25,210,0.7553956834532374,1.0,true
AR0016SR,Focal SIPP,1.25,75,0.2697841726618705,1.0285714285714285,true
AR0016SR,W-SIPP Dupl,1.5,166,0.5971223021582733,1.0,true
AR0016SR,W-SIPP Re-exp,1.5,197,0.7086330935251799,1.0,true
AR0016SR,Focal SIPP,1.5,75,0.2697841726618705,1.0285714285714285,true
AR0016SR,W-SIPP Dupl,2.0,115,0.4136690647482014,1.0285714285714285,true
AR0016SR,W-SIPP Re-exp,2.0,119,0.42805755395683454,1.0285714285714285,true
AR0016SR,Focal SIPP,2.0,75,0.2697841726618705,1.0285714285714285,true
AR0016SR,W-SIPP Dupl,4.0,100,0.3597122302158273,1.0285714285714285,true
AR0016SR,W-SIPP Re-exp,4.0,113,0.4064748201438849,1.0285714285714285,true
AR0016SR,Focal SIPP,4.0,75,0.2697841726618705,1.0285714285714285,true
AR0016SR,W-SIPP Dupl,1.1,570,1.5573770491803278,1.0,true
AR0016SR,W-SIPP Re-exp,1.1,342,0.9344262295081968,1.0,true
AR0016SR,Focal SIPP,1.1,418,1.1420765027322404,1.0,true
AR0016SR,W-SIPP Dupl,1.25,278,0.7595628415300546,1.0,true
AR0016SR,W-SIPP Re-exp,1.25,265,0.7240437158469946,1.0,true
AR0016SR,Focal SIPP,1.25,727,1.9863387978142077,1.0,true
AR0016SR,W-SIPP Dupl,1.5,161,0.43989071038251365,1.0,true
AR0016SR,W-SIPP Re-exp,1.5,142,0.3879781420765027,1.0,true
AR0016SR,Focal SIPP,1.5,546,1.4918032786885247,1.0,true
AR0016SR,W-SIPP Dupl,2.0,94,0.2568306010928962,1.0,true
AR0016SR,W-SIPP Re-exp,2.0,94,0.2568306010928962,1.0,true
AR0016SR,Focal SIPP,2.0,42,0.11475409836065574,1.0,true
AR0016SR,W-SIPP Dupl,4.0,57,0.1557377049180328,1.0,true
AR0016SR,W-SIPP Re-exp,4.0,50,0.1366120218579235,1.0,true
AR0016SR,Focal SIPP,4.0,42,0.11475409836065574,1.0,true
AR0016SR,W-SIPP Dupl,1.1,18,1.0,1.0,true
AR0016SR,W-SIPP Re-exp,1.1,18,1.0,1.0,true
AR0016SR,Focal SIPP,1.1,18,1.0,1.0,true
AR0016SR,W-SIPP Dupl,1.25,18,1.0,1.0,true
AR0016SR,W-SIPP Re-exp,1.25,18,1.0,1.0,true
AR0016SR,Focal SIPP,1.25,18,1.0,1.0,true
AR0016SR,W-SIPP Dupl,1.5,18,1.0,1.0,true
AR0016SR,W-SIPP Re-exp,1.5,18,1.0,1.0,true
AR0016SR,Focal SIPP,1.5,18,1.0,1.0,true
AR0016SR,W-SIPP Dupl,2.0,18,1.0,1.0,true
AR0016SR,W-SIPP Re-exp,2.0,18,1.0,1.0,true
AR0016SR,Focal SIPP,2.0,18,1.0,1.0,true
AR0016SR,W-SIPP Dupl,4.0,18,1.0,1.0,true
AR0016SR,W-SIPP Re-exp,4.0,18,1.0,1.0,true
AR0016SR,Focal SIPP,4.0,18,1.0,1.0,true
AR0016SR,W-SIPP Dupl,1.1,904,1.6960600375234522,1.0,true
AR0016SR,W-SIPP Re-exp,1.1,505,0.9474671669793621,1.0,true
AR0016SR,Focal SIPP,1.1,628,1.1782363977485928,1.03125,true
AR0016SR,W-SIPP Dupl,1.25,757,1.4202626641651033,1.0,true
AR0016SR,W-SIPP Re-exp,1.25,467,0.8761726078799249,1.0,true
AR0016SR,Focal SIPP,1.25,253,0.474671669793621,1.015625,true
AR0016SR,W-SIPP Dupl,1.5,489,0.9174484052532833,1.0,true
AR0016SR,W-SIPP Re-exp,1.5,435,0.8161350844277674,1.0,true
AR0016SR,Focal SIPP,1.5,823,1.5440900562851783,1.03125,true
AR0016SR,W-SIPP Dupl,2.0,297,0.5572232645403377,1.03125,true
AR0016SR,W-SIPP Re-exp,2.0,351,0.6585365853658537,1.0,true
